date,station,fuel_type,effective_date,price
2020-01-12,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),11 Jan 05:00,26.75
2020-01-13,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),11 Jan 05:00,26.75
2020-01-13,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),11 Jan 05:00,26.75
2020-01-13,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),11 Jan 05:00,26.75
2020-01-14,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),11 Jan 05:00,26.75
2020-01-14,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),11 Jan 05:00,26.75
2020-01-14,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),11 Jan 05:00,26.75
2020-01-15,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),11 Jan 05:00,26.75
2020-01-15,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),11 Jan 05:00,26.75
2020-01-15,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),11 Jan 05:00,26.75
2020-01-16,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),11 Jan 05:00,26.75
2020-01-16,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),11 Jan 05:00,26.75
2020-01-16,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),11 Jan 05:00,26.75
2020-01-17,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),16 Jan 05:00,26.75
2020-01-17,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),16 Jan 05:00,26.75
2020-01-17,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),16 Jan 05:00,26.75
2020-01-18,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),16 Jan 05:00,26.75
2020-01-18,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),16 Jan 05:00,26.75
2020-01-18,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),16 Jan 05:00,26.75
2020-01-19,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),18 Jan 05:00,26.35
2020-01-19,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),18 Jan 05:00,26.35
2020-01-19,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),16 Jan 05:00,26.75
2020-01-20,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),18 Jan 05:00,26.35
2020-01-20,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),18 Jan 05:00,26.35
2020-01-20,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),16 Jan 05:00,26.75
2020-01-21,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),20 Jan 00:01,26.35
2020-01-21,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),18 Jan 05:00,26.35
2020-01-21,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),16 Jan 05:00,26.75
2020-01-22,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),20 Jan 00:01,26.35
2020-01-22,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),18 Jan 05:00,26.35
2020-01-22,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),21 Jan 05:00,26.35
2020-01-23,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),22 Jan 05:00,26.65
2020-01-23,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),22 Jan 05:00,26.65
2020-01-23,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),22 Jan 05:00,26.65
2020-01-24,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),22 Jan 05:00,26.65
2020-01-24,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),22 Jan 05:00,26.65
2020-01-24,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),22 Jan 05:00,26.65
2020-01-25,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),24 Jan 05:00,26.65
2020-01-25,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),24 Jan 05:00,26.65
2020-01-25,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),24 Jan 05:00,26.65
2020-01-26,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),25 Jan 05:00,26.25
2020-01-26,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),25 Jan 05:00,26.25
2020-01-26,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),25 Jan 05:00,26.25
2020-01-27,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),25 Jan 05:00,26.25
2020-01-27,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),25 Jan 05:00,26.25
2020-01-27,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),25 Jan 05:00,26.25
2020-01-28,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),25 Jan 05:00,26.25
2020-01-28,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),25 Jan 05:00,26.25
2020-01-28,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),25 Jan 05:00,26.25
2020-01-29,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),25 Jan 05:00,26.25
2020-01-29,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),25 Jan 05:00,26.25
2020-01-29,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),25 Jan 05:00,26.25
2020-01-30,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),29 Jan 05:00,26.25
2020-01-30,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),29 Jan 05:00,26.25
2020-01-30,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),29 Jan 05:00,26.25
2020-01-31,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),30 Jan 05:00,25.65
2020-01-31,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),30 Jan 05:00,25.65
2020-01-31,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),30 Jan 05:00,25.65
2020-02-01,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),30 Jan 05:00,25.65
2020-02-01,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),30 Jan 05:00,25.65
2020-02-01,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),30 Jan 05:00,25.65
2020-02-02,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),30 Jan 05:00,25.65
2020-02-02,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),30 Jan 05:00,25.65
2020-02-02,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),30 Jan 05:00,25.65
2020-02-03,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),30 Jan 05:00,25.65
2020-02-03,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),30 Jan 05:00,25.65
2020-02-03,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),30 Jan 05:00,25.65
2020-02-04,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),30 Jan 05:00,25.65
2020-02-04,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),30 Jan 05:00,25.65
2020-02-04,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),30 Jan 05:00,25.65
2020-02-05,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),30 Jan 05:00,25.65
2020-02-05,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),30 Jan 05:00,25.65
2020-02-05,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),30 Jan 05:00,25.65
2020-02-06,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),05 Feb 05:00,25.65
2020-02-06,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),05 Feb 05:00,25.65
2020-02-06,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),05 Feb 05:00,25.65
2020-02-07,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),05 Feb 05:00,25.65
2020-02-07,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),06 Feb 05:00,25.65
2020-02-07,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),05 Feb 05:00,25.65
2020-02-08,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),05 Feb 05:00,25.65
2020-02-08,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),06 Feb 05:00,25.65
2020-02-08,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),05 Feb 05:00,25.65
2020-02-09,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),07 Feb 05:00,25.35
2020-02-09,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),07 Feb 05:00,25.35
2020-02-09,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),07 Feb 05:00,25.35
2020-02-10,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),07 Feb 05:00,25.35
2020-02-10,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),07 Feb 05:00,25.35
2020-02-10,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),07 Feb 05:00,25.35
2020-02-11,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),07 Feb 05:00,25.35
2020-02-11,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),07 Feb 05:00,25.35
2020-02-11,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),07 Feb 05:00,25.35
2020-02-12,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),07 Feb 05:00,25.35
2020-02-12,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),07 Feb 05:00,25.35
2020-02-12,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),07 Feb 05:00,25.35
2020-02-13,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),12 Feb 05:00,25.85
2020-02-13,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),12 Feb 05:00,25.85
2020-02-13,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),12 Feb 05:00,25.85
2020-02-14,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),12 Feb 05:00,25.85
2020-02-14,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),12 Feb 05:00,25.85
2020-02-14,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),12 Feb 05:00,25.85
2020-02-15,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),12 Feb 05:00,25.85
2020-02-15,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),12 Feb 05:00,25.85
2020-02-15,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),12 Feb 05:00,25.85
2020-02-16,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),12 Feb 05:00,25.85
2020-02-16,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),12 Feb 05:00,25.85
2020-02-16,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),12 Feb 05:00,25.85
2020-02-17,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),12 Feb 05:00,25.85
2020-02-17,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),12 Feb 05:00,25.85
2020-02-17,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),12 Feb 05:00,25.85
2020-02-18,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),12 Feb 05:00,25.85
2020-02-18,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),12 Feb 05:00,25.85
2020-02-18,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),12 Feb 05:00,25.85
2020-02-19,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),12 Feb 05:00,25.85
2020-02-19,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),12 Feb 05:00,25.85
2020-02-19,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),12 Feb 05:00,25.85
2020-02-20,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),19 Feb 05:00,25.85
2020-02-20,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),19 Feb 05:00,25.85
2020-02-20,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),19 Feb 05:00,25.85
2020-02-21,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),19 Feb 05:00,25.85
2020-02-21,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),19 Feb 05:00,25.85
2020-02-21,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),19 Feb 05:00,25.85
2020-02-22,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),19 Feb 05:00,25.85
2020-02-22,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),19 Feb 05:00,25.85
2020-02-22,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),19 Feb 05:00,25.85
2020-02-23,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),22 Feb 05:00,26.35
2020-02-23,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),22 Feb 05:00,26.35
2020-02-23,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),22 Feb 05:00,26.35
2020-02-24,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),22 Feb 05:00,26.35
2020-02-24,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),22 Feb 05:00,26.35
2020-02-24,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),22 Feb 05:00,26.35
2020-02-25,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),22 Feb 05:00,26.35
2020-02-25,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),22 Feb 05:00,26.35
2020-02-25,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),22 Feb 05:00,26.35
2020-02-26,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),22 Feb 05:00,26.35
2020-02-26,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),22 Feb 05:00,26.35
2020-02-26,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),22 Feb 05:00,26.35
2020-02-27,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),26 Feb 05:00,25.95
2020-02-27,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),26 Feb 05:00,25.95
2020-02-27,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),26 Feb 05:00,25.95
2020-02-28,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),27 Feb 05:00,25.95
2020-02-28,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),27 Feb 05:00,25.95
2020-02-28,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),27 Feb 05:00,25.95
2020-02-29,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),28 Feb 05:00,25.95
2020-02-29,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),28 Feb 05:00,25.95
2020-02-29,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),28 Feb 05:00,25.95
2020-03-01,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),29 Feb 05:00,25.35
2020-03-01,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),29 Feb 05:00,25.35
2020-03-01,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),29 Feb 05:00,25.35
2020-03-02,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),29 Feb 05:00,25.35
2020-03-02,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),29 Feb 05:00,25.35
2020-03-02,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),29 Feb 05:00,25.35
2020-03-03,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),29 Feb 05:00,25.35
2020-03-03,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),29 Feb 05:00,25.35
2020-03-03,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),29 Feb 05:00,25.35
2020-03-04,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),03 Mar 05:00,24.75
2020-03-04,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),03 Mar 05:00,24.75
2020-03-04,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),03 Mar 05:00,24.75
2020-03-05,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),03 Mar 05:00,24.75
2020-03-05,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),03 Mar 05:00,24.75
2020-03-05,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),03 Mar 05:00,24.75
2020-03-06,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),03 Mar 05:00,24.75
2020-03-06,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),03 Mar 05:00,24.75
2020-03-06,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),03 Mar 05:00,24.75
2020-03-07,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),03 Mar 05:00,24.75
2020-03-07,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),03 Mar 05:00,24.75
2020-03-07,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),03 Mar 05:00,24.75
2020-03-08,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),03 Mar 05:00,24.75
2020-03-08,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),03 Mar 05:00,24.75
2020-03-08,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),03 Mar 05:00,24.75
2020-03-09,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),03 Mar 05:00,24.75
2020-03-09,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),03 Mar 05:00,24.75
2020-03-09,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),03 Mar 05:00,24.75
2020-03-10,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),03 Mar 05:00,24.75
2020-03-10,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),03 Mar 05:00,24.75
2020-03-10,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),03 Mar 05:00,24.75
2020-03-11,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),10 Mar 05:00,24.15
2020-03-11,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),10 Mar 05:00,24.15
2020-03-11,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),10 Mar 05:00,24.15
2020-03-12,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),11 Mar 05:00,23.55
2020-03-12,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),11 Mar 05:00,23.55
2020-03-12,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),11 Mar 05:00,23.55
2020-03-13,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),12 Mar 05:00,22.95
2020-03-13,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),12 Mar 05:00,22.95
2020-03-13,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),12 Mar 05:00,22.95
2020-03-14,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),13 Mar 05:00,22.35
2020-03-14,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),13 Mar 05:00,22.35
2020-03-14,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),13 Mar 05:00,22.35
2020-03-15,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),14 Mar 05:00,21.75
2020-03-15,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),14 Mar 05:00,21.75
2020-03-15,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),14 Mar 05:00,21.75
2020-03-16,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),14 Mar 05:00,21.75
2020-03-16,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),14 Mar 05:00,21.75
2020-03-16,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),14 Mar 05:00,21.75
2020-03-17,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),14 Mar 05:00,21.75
2020-03-17,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),14 Mar 05:00,21.75
2020-03-17,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),14 Mar 05:00,21.75
2020-03-18,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),14 Mar 05:00,21.75
2020-03-18,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),14 Mar 05:00,21.75
2020-03-18,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),14 Mar 05:00,21.75
2020-03-19,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),18 Mar 05:00,21.15
2020-03-19,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),18 Mar 05:00,21.15
2020-03-19,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),18 Mar 05:00,21.15
2020-03-20,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),19 Mar 05:00,20.55
