date,station,fuel_type,effective_date,price
2022-01-20,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),14 Jan 05:00,32.65
2022-01-20,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),18 Jan 05:00,33.15
2022-01-21,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),20 Jan 05:00,33.15
2022-01-21,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),20 Jan 05:00,33.15
2022-01-21,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),20 Jan 05:00,33.35
2022-01-22,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),20 Jan 05:00,33.15
2022-01-22,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),20 Jan 05:00,33.15
2022-01-22,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),20 Jan 05:00,33.35
2022-01-23,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),20 Jan 05:00,33.15
2022-01-23,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),20 Jan 05:00,33.15
2022-01-23,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),22 Jan 05:00,33.75
2022-01-24,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),20 Jan 05:00,33.15
2022-01-24,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),20 Jan 05:00,33.15
2022-01-24,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),22 Jan 05:00,33.75
2022-01-25,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),20 Jan 05:00,33.15
2022-01-25,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),20 Jan 05:00,33.15
2022-01-25,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),22 Jan 05:00,33.75
2022-01-26,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),25 Jan 05:00,33.55
2022-01-26,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),25 Jan 05:00,33.55
2022-01-26,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),25 Jan 05:00,34.15
2022-01-27,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),25 Jan 05:00,33.55
2022-01-27,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),25 Jan 05:00,33.55
2022-01-27,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),26 Jan 05:00,33.95
2022-01-28,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),25 Jan 05:00,33.55
2022-01-28,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),25 Jan 05:00,33.55
2022-01-28,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),26 Jan 05:00,33.95
2022-01-29,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),28 Jan 05:00,34.05
2022-01-29,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),28 Jan 05:00,34.05
2022-01-29,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),28 Jan 05:00,34.55
2022-01-30,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),28 Jan 05:00,34.05
2022-01-30,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),28 Jan 05:00,34.05
2022-01-30,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),29 Jan 05:00,34.85
2022-01-31,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),28 Jan 05:00,34.05
2022-01-31,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),28 Jan 05:00,34.05
2022-01-31,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),29 Jan 05:00,34.85
2022-02-01,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),28 Jan 05:00,34.05
2022-02-01,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),28 Jan 05:00,34.05
2022-02-01,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),29 Jan 05:00,34.85
2022-02-02,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),28 Jan 05:00,34.05
2022-02-02,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),28 Jan 05:00,34.05
2022-02-02,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),01 Feb 05:00,35.15
2022-02-03,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),02 Feb 05:00,34.55
2022-02-03,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),02 Feb 05:00,34.55
2022-02-03,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),01 Feb 05:00,35.15
2022-02-04,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),02 Feb 05:00,34.55
2022-02-04,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),02 Feb 05:00,34.55
2022-02-04,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),01 Feb 05:00,35.15
2022-02-05,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),02 Feb 05:00,34.55
2022-02-05,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),02 Feb 05:00,34.55
2022-02-05,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),04 Feb 05:00,35.15
2022-02-06,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),02 Feb 05:00,34.55
2022-02-06,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),02 Feb 05:00,34.55
2022-02-06,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),05 Feb 05:00,35.35
2022-02-07,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),02 Feb 05:00,34.55
2022-02-07,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),02 Feb 05:00,34.55
2022-02-07,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),05 Feb 05:00,35.35
2022-02-08,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),02 Feb 05:00,34.55
2022-02-08,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),02 Feb 05:00,34.55
2022-02-08,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),05 Feb 05:00,35.35
2022-02-09,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),08 Feb 05:00,35.05
2022-02-09,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),08 Feb 05:00,35.05
2022-02-09,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),05 Feb 05:00,35.35
2022-02-10,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),08 Feb 05:00,35.05
2022-02-10,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),08 Feb 05:00,35.05
2022-02-10,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),05 Feb 05:00,35.35
2022-02-11,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),08 Feb 05:00,35.05
2022-02-11,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),08 Feb 05:00,35.05
2022-02-11,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),10 Feb 05:00,35.15
2022-02-12,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),08 Feb 05:00,35.05
2022-02-12,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),08 Feb 05:00,35.05
2022-02-12,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),10 Feb 05:00,35.15
2022-02-13,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),12 Feb 05:00,35.55
2022-02-13,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),12 Feb 05:00,35.55
2022-02-13,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),12 Feb 05:00,35.65
2022-02-14,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),12 Feb 05:00,35.55
2022-02-14,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),12 Feb 05:00,35.55
2022-02-14,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),12 Feb 05:00,35.65
2022-02-15,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),12 Feb 05:00,35.55
2022-02-15,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),12 Feb 05:00,35.55
2022-02-15,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),12 Feb 05:00,35.65
2022-02-16,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),12 Feb 05:00,35.55
2022-02-16,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),12 Feb 05:00,35.55
2022-02-16,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),15 Feb 05:00,36.25
2022-02-17,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),16 Feb 05:00,36.15
2022-02-17,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),16 Feb 05:00,36.15
2022-02-17,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),16 Feb 05:00,36.25
2022-02-18,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),16 Feb 05:00,36.15
2022-02-18,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),16 Feb 05:00,36.15
2022-02-18,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),16 Feb 05:00,36.25
2022-02-19,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),18 Feb 00:01,36.15
2022-02-19,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),18 Feb 00:01,36.15
2022-02-19,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),18 Feb 05:00,36.25
2022-02-20,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),19 Feb 05:00,35.75
2022-02-20,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),19 Feb 05:00,35.75
2022-02-20,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),19 Feb 05:00,35.75
2022-02-21,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),19 Feb 05:00,35.75
2022-02-21,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),19 Feb 05:00,35.75
2022-02-21,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),19 Feb 05:00,35.75
2022-02-22,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),19 Feb 05:00,35.75
2022-02-22,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),19 Feb 05:00,35.75
2022-02-22,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),19 Feb 05:00,35.75
2022-02-23,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),19 Feb 05:00,35.75
2022-02-23,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),19 Feb 05:00,35.75
2022-02-23,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),19 Feb 05:00,35.75
2022-02-24,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),19 Feb 05:00,35.75
2022-02-24,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),19 Feb 05:00,35.75
2022-02-24,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),23 Feb 05:00,36.65
2022-02-25,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),24 Feb 05:00,36.15
2022-02-25,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),24 Feb 05:00,36.15
2022-02-25,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),23 Feb 05:00,36.65
2022-02-26,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),24 Feb 05:00,36.15
2022-02-26,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),24 Feb 05:00,36.15
2022-02-26,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),25 Feb 05:00,37.25
2022-02-27,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),26 Feb 05:00,36.55
2022-02-27,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),26 Feb 05:00,36.55
2022-02-27,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),25 Feb 05:00,37.25
2022-02-28,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),26 Feb 05:00,36.55
2022-02-28,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),26 Feb 05:00,36.55
2022-02-28,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),25 Feb 05:00,37.25
2022-03-01,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),26 Feb 05:00,36.55
2022-03-01,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),26 Feb 05:00,36.55
2022-03-01,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),25 Feb 05:00,37.25
2022-03-02,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),26 Feb 05:00,36.55
2022-03-02,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),26 Feb 05:00,36.55
2022-03-02,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),01 Mar 00:01,37.25
2022-03-03,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),02 Mar 05:00,36.55
2022-03-03,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),02 Mar 05:00,36.55
2022-03-03,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),01 Mar 00:01,37.25
2022-03-04,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),02 Mar 05:00,36.55
2022-03-04,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),02 Mar 05:00,36.55
2022-03-04,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),03 Mar 05:00,39.25
2022-03-05,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),04 Mar 05:00,37.15
2022-03-05,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),04 Mar 05:00,37.15
2022-03-05,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),04 Mar 05:00,39.85
2022-03-06,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),05 Mar 05:00,37.75
2022-03-06,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),05 Mar 05:00,37.75
2022-03-06,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),05 Mar 05:00,39.45
2022-03-07,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),05 Mar 05:00,37.75
2022-03-07,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),05 Mar 05:00,37.75
2022-03-07,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),05 Mar 05:00,39.45
2022-03-08,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),05 Mar 05:00,37.75
2022-03-08,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),05 Mar 05:00,37.75
2022-03-08,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),05 Mar 05:00,39.45
2022-03-09,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),08 Mar 00:01,38.35
2022-03-09,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),08 Mar 05:00,38.35
2022-03-09,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),08 Mar 05:00,41.45
2022-03-10,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),09 Mar 05:00,39.35
2022-03-10,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),09 Mar 05:00,39.35
2022-03-10,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),08 Mar 05:00,41.45
2022-03-11,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),10 Mar 05:00,40.15
2022-03-11,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),10 Mar 05:00,40.15
2022-03-11,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),10 Mar 05:00,43.45
2022-03-12,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),10 Mar 05:00,40.15
2022-03-12,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),10 Mar 05:00,40.15
2022-03-12,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),11 Mar 05:00,41.45
2022-03-13,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),10 Mar 05:00,40.15
2022-03-13,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),10 Mar 05:00,40.15
2022-03-13,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),12 Mar 05:00,40.15
2022-03-14,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),10 Mar 05:00,40.15
2022-03-14,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),10 Mar 05:00,40.15
2022-03-14,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),12 Mar 05:00,40.15
2022-03-15,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),10 Mar 05:00,40.15
2022-03-15,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),10 Mar 05:00,40.15
2022-03-15,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),12 Mar 05:00,40.15
2022-03-16,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),15 Mar 05:00,39.75
2022-03-16,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),15 Mar 05:00,39.75
2022-03-16,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),15 Mar 05:00,39.75
2022-03-17,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),15 Mar 05:00,39.75
2022-03-17,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),15 Mar 05:00,39.75
2022-03-17,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),15 Mar 05:00,39.75
2022-03-18,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),17 Mar 05:00,38.75
2022-03-18,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),17 Mar 05:00,38.75
2022-03-18,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),17 Mar 05:00,38.75
2022-03-19,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),17 Mar 05:00,38.75
2022-03-19,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),17 Mar 05:00,38.75
2022-03-19,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),17 Mar 05:00,38.75
2022-03-20,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),17 Mar 05:00,38.75
2022-03-20,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),17 Mar 05:00,38.75
2022-03-20,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),19 Mar 05:00,39.75
2022-03-21,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),17 Mar 05:00,38.75
2022-03-21,บางจาก,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),17 Mar 05:00,38.75
2022-03-21,เชลล์,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),19 Mar 05:00,39.75
2022-03-22,ปตท,แก๊สโซฮอล ออกเทน 95 (Gasohol 95-E10),17 Mar 05:00,38.75
